place_code,city,state,pop_estimate_2021,state_code,city_state,city_state_code,place_state_code,geo_code,land_area_sqkm,pop_per_km2,county_state,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,living_wage,median_aqi,violent_crime,property_crime,walkable,walkable_detail,aqi_concern_level
71510,Surprise,Arizona,149191,AZ,"Surprise, Arizona","Surprise, AZ",71510AZ,471510.0,285.680055,522.2310671985834,"Maricopa, Arizona",0.6877961807347628,0.0524428417263775,0.0085997144599875,0.0264694250993692,0.002312471931953,0.060834768853349,0.1210394728904558,0.1901790322472535,18.450000000000003,20.700000000000003,15.65,29.450000000000003,62.45,5.949999999999999,10.1,80.9,5.75,70.4,84.95,66.94999999999999,5.85,45.2,36.1,14.4,61.8,18.5,10.0,14.05,30.15,2.95,21.65,69.05,14.25,30.5,9.65,31.950000000000003,2.75,10.55,0.3443362073845079,0.004647877538111,21,46,37614.0,122.0,0.0009249887727811,0.0139619682152408,Car Dependent,Very Car Dependent,Unhealthy for Sensitive Groups
73000,Tempe,Arizona,184118,AZ,"Tempe, Arizona","Tempe, AZ",73000AZ,473000.0,103.448358,1779.8059201674328,"Maricopa, Arizona",0.5861838603504275,0.0658925254456381,0.0301708686820408,0.0949010960362376,0.0040734746195374,0.0782921821875101,0.1213080741698258,0.2156117272618646,18.450000000000003,20.700000000000003,15.65,29.450000000000003,62.45,5.949999999999999,10.1,80.9,5.75,70.4,84.95,66.94999999999999,5.85,45.2,36.1,14.4,61.8,18.5,10.0,14.05,30.15,2.95,21.65,69.05,14.25,30.5,9.65,31.950000000000003,2.75,10.55,0.3443362073845079,0.004647877538111,54,75,37614.0,122.0,0.004828425249025,0.0403002422359573,Walkable,Somewhat Walkable,Unhealthy for Sensitive Groups
77000,Tucson,Arizona,543242,AZ,"Tucson, Arizona","Tucson, AZ",77000AZ,477000.0,624.169229,870.3440906087988,"Pima, Arizona",0.5448510976691787,0.05585356065989,0.0291619572860714,0.0317280328104233,0.0028016979541346,0.1514039783374628,0.1830712647402078,0.4213186756546806,17.5,23.950000000000003,15.75,28.95,64.4,6.35,10.8,79.0,6.25,72.4,85.05000000000001,70.1,6.2,45.4,38.8,15.2,58.4,20.65,9.8,15.2,30.75,3.3,23.0,70.65,14.9,28.75,10.6,33.25,3.0,10.9,0.470670529892755,0.007087080895807,43,66,32904.0,53.0,0.0069490208783562,0.033029478574926,Car Dependent,Car Dependent,Moderate
85540,Yuma,Arizona,97093,AZ,"Yuma, Arizona","Yuma, AZ",85540AZ,485540.0,312.53569,310.6621199006104,"Yuma, Arizona",0.4569536423841059,0.0251614431524414,0.0173338963674003,0.020372220448436,0.001853892659615,0.2273902341054453,0.2350220922208604,0.5996312813488099,28.45,22.6,14.3,32.55,63.1,5.8,10.0,77.05000000000001,7.15,71.75,82.7,61.5,7.05,36.25,29.1,15.75,52.0,19.6,13.7,21.55,32.900000000000006,3.7,29.75,65.7,15.05,39.6,12.65,35.85,3.55,14.15,0.6462978793527855,0.0121635957278073,34,51,33407.0,46.0,0.0038725757778624,0.023709227235743,Car Dependent,Car Dependent,Good
5320,Bentonville,Arkansas,56734,AR,"Bentonville, Arkansas","Bentonville, AR",5320AR,505320.0,87.65191899999999,647.264779222917,"Benton, Arkansas",0.6329185320971551,0.0298762646737406,0.0117037402615715,0.1490288010716677,0.0040540064159058,0.0386540698699192,0.0884654704410053,0.0957803081044876,15.45,22.3,17.0,31.55,65.75,6.15,8.850000000000001,81.44999999999999,6.15,73.7,85.15,73.5,6.25,51.5,44.650000000000006,16.2,62.650000000000006,21.8,9.2,14.85,30.95,2.55,24.35,71.5,14.8,29.6,10.25,31.05,2.55,11.6,0.5249284295167623,0.0066408022151651,24,41,32480.0,,0.0020975076673599,0.012937568301195,Car Dependent,Very Car Dependent,Good
15190,Conway,Arkansas,65121,AR,"Conway, Arkansas","Conway, AR",15190AR,515190.0,119.424506,545.2900931405151,"Faulkner, Arkansas",0.6631040678122264,0.1813239968673699,0.0047757251884952,0.018657575897176,0.000721733388615,0.0339828933830868,0.0822776063021145,0.0659387908662336,12.95,23.2,15.45,35.599999999999994,68.75,5.95,10.15,81.05000000000001,6.4,77.3,84.0,72.65,7.2,48.7,40.400000000000006,19.55,60.7,24.0,10.0,16.65,34.25,2.75,26.55,71.65,16.450000000000003,35.6,11.2,36.45,2.9,12.9,0.5413153974908248,0.0048525053362202,25,37,34473.0,,0.0049753535725802,0.0282858064218915,Car Dependent,Car Dependent,Good
23290,Fayetteville,Arkansas,95230,AR,"Fayetteville, Arkansas","Fayetteville, AR",23290AR,523290.0,140.213588,679.1781121812531,"Washington, Arkansas",0.7486611361965767,0.063939934894466,0.0112359550561797,0.0317441982568518,0.0050299275438412,0.0339073821274808,0.0920298225349154,0.0848682137981728,16.65,21.700000000000003,16.1,29.3,65.35,5.8,10.15,80.94999999999999,6.8,75.9,83.0,69.4,7.15,48.1,36.55,18.5,57.55,23.4,10.5,17.4,29.3,2.8,26.35,67.44999999999999,15.9,35.25,11.5,31.2,2.9,14.9,0.3765115757579072,0.003390961446956,32,50,32480.0,41.0,0.0041583534600441,0.0416465399558962,Car Dependent,Car Dependent,Good
24550,Fort Smith,Arkansas,89576,AR,"Fort Smith, Arkansas","Fort Smith, AR",24550AR,524550.0,165.743431,540.4497750502101,"Sebastian, Arkansas",0.6053183888541573,0.0866080200053585,0.0222604269000625,0.0578391533446458,0.000881932660534,0.1085223720639457,0.1137246583906403,0.1949852639099759,17.0,25.75,13.9,38.25,68.0,6.4,10.4,78.9,7.6,75.95,83.0,68.4,8.5,43.95,38.7,20.9,56.6,25.05,12.1,20.0,36.0,3.2,29.6,69.95,16.6,36.25,12.7,35.15,3.45,14.4,0.3665825667589533,0.0058721086005179,35,38,32027.0,,0.0096342770384924,0.0572363132982048,Car Dependent,Car Dependent,Good
35710,Jonesboro,Arkansas,79324,AR,"Jonesboro, Arkansas","Jonesboro, AR",35710AR,535710.0,207.660464,381.9889374801744,"Craighead, Arkansas",0.6394029549694922,0.2255181281831476,0.0033533356865513,0.0206116685996671,0.0006933588825576,0.037441379658111,0.0635494932176894,0.0720588976854419,14.15,24.8,15.2,36.650000000000006,69.05,6.199999999999999,10.2,81.80000000000001,6.85,75.35,84.25,69.35,7.699999999999999,44.05,41.5,20.3,61.25,25.85,10.3,18.0,34.7,2.9,28.5,75.05,16.75,40.05,11.8,35.55,3.1500000000000004,13.8,0.4761106348646059,0.0041475467702082,23,30,31767.0,,0.0067697039987897,0.0375926579597599,Car Dependent,Very Car Dependent,Good
41000,Little Rock,Arkansas,201998,AR,"Little Rock, Arkansas","Little Rock, AR",41000AR,541000.0,310.916999,649.6846446147514,"Pulaski, Arkansas",0.4360587728591372,0.4076277982950326,0.005920850701492,0.0353617362548144,0.0003861424370538,0.0603619837820176,0.0572183883008742,0.1013227853741126,13.9,24.45,15.35,38.35,69.05,6.199999999999999,10.45,83.6,6.5,79.0,85.55000000000001,75.8,7.0,40.3,40.85,18.0,63.75,22.200000000000003,11.2,18.05,33.3,3.1,27.7,75.5,15.5,35.95,11.7,35.8,3.35,13.0,0.3905132251277427,0.0044559663360384,33,32,34473.0,47.0,0.0148961870909612,0.0601243576669075,Car Dependent,Car Dependent,Good
50450,North Little Rock,Arkansas,64162,AR,"North Little Rock, Arkansas","North Little Rock, AR",50450AR,550450.0,135.546084,473.3593041315749,"Pulaski, Arkansas",0.4565630747171222,0.4306910632461581,0.0054081855303762,0.0117359184564072,0.0004987375705246,0.0402263021726255,0.0615629188616314,0.0715688413702814,13.9,24.45,15.35,38.35,69.05,6.199999999999999,10.45,83.6,6.5,79.0,85.55000000000001,75.8,7.0,40.3,40.85,18.0,63.75,22.200000000000003,11.2,18.05,33.3,3.1,27.7,75.5,15.5,35.95,11.7,35.8,3.35,13.0,0.3905132251277427,0.0044559663360384,32,31,34473.0,47.0,0.0087590785823384,0.0386365761665783,Car Dependent,Car Dependent,Good
60410,Rogers,Arkansas,71112,AR,"Rogers, Arkansas","Rogers, AR",60410AR,560410.0,100.73623,705.9227846823333,"Benton, Arkansas",0.5995050061874226,0.0150326245921925,0.0155529305883676,0.0274074699066261,0.0145545055686803,0.1821070986612667,0.1289093261334233,0.3287068286646417,15.45,22.3,17.0,31.55,65.75,6.15,8.850000000000001,81.44999999999999,6.15,73.7,85.15,73.5,6.25,51.5,44.650000000000006,16.2,62.650000000000006,21.8,9.2,14.85,30.95,2.55,24.35,71.5,14.8,29.6,10.25,31.05,2.55,11.6,0.5249284295167623,0.0066408022151651,20,43,32480.0,,0.0046405669929125,0.0276746540668241,Car Dependent,Very Car Dependent,Good
66080,Springdale,Arkansas,87609,AR,"Springdale, Arkansas","Springdale, AR",66080AR,566080.0,121.770926,719.4574507875551,"Washington, Arkansas",0.4490748667374356,0.0215046399342533,0.0154322044538803,0.0209567510187309,0.0994304238149048,0.2328984465066374,0.1213459804357999,0.3799495485623623,16.65,21.700000000000003,16.1,29.3,65.35,5.8,10.15,80.94999999999999,6.8,75.9,83.0,69.4,7.15,48.1,36.55,18.5,57.55,23.4,10.5,17.4,29.3,2.8,26.35,67.44999999999999,15.9,35.25,11.5,31.2,2.9,14.9,0.3765115757579072,0.003390961446956,27,39,32480.0,41.0,,,Car Dependent,Car Dependent,Good
562,Alameda,California,76362,CA,"Alameda, California","Alameda, CA",562CA,600562.0,27.061952,2821.747669938961,"Alameda, California",0.4465833791676488,0.0603441502317906,0.0057751237526518,0.3327833215473665,0.005225111966685,0.0424818627065818,0.1319242555197611,0.123556219061837,10.75,18.2,15.15,25.6,61.45,5.1,8.7,78.95,4.65,65.9,87.8,60.35,4.300000000000001,38.45,30.95,9.95,63.150000000000006,13.6,9.35,11.85,27.950000000000003,2.35,18.0,71.44999999999999,12.5,24.4,7.85,29.9,2.35,6.95,0.2016070134547098,0.001325810941347,68,77,50463.0,45.0,0.0021214740315863,0.0337733427621068,Walkable,Somewhat Walkable,Good
884,Alhambra,California,81211,CA,"Alhambra, California","Alhambra, CA",884CA,600884.0,19.764463,4108.940374448828,"Los Angeles, California",0.1465072465552696,0.0189260075605521,0.0130647326101143,0.5292017091280737,0.0011205378581719,0.1792244892933223,0.1323589168954944,0.3682998608562879,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,71,49,45536.0,77.0,0.0019824900567657,0.0215364913620076,Walkable,Very Walkable,Moderate
947,Aliso Viejo,California,51824,CA,"Aliso Viejo, California","Aliso Viejo, CA",947CA,600947.0,17.937313,2889.1729770228126,"Orange, California",0.6037743130595863,0.0194697437480703,0.0044766903365236,0.1667567150355048,0.0035118863846866,0.0666872491509725,0.1421156221055881,0.189796233405372,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,35,34,51843.0,49.0,0.0005209941339919,0.0083552022229083,Car Dependent,Car Dependent,Good
2000,Anaheim,California,345940,CA,"Anaheim, California","Anaheim, CA",2000CA,602000.0,130.20649799999998,2656.8566493509416,"Orange, California",0.3114412903971787,0.0267474128461582,0.0179424177603052,0.1778892293461293,0.0044314042897612,0.2941695091634387,0.1699340926172168,0.5395473203445684,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,56,52,51843.0,49.0,0.0032375556454876,0.0238711915361045,Walkable,Somewhat Walkable,Good
2252,Antioch,California,114794,CA,"Antioch, California","Antioch, CA",2252CA,602252.0,75.552859,1519.386579401317,"Contra Costa, California",0.2848842273986445,0.2095667020924438,0.0147742913392686,0.1307995191386309,0.0134414690663275,0.209314075648553,0.1415492098890186,0.3655678868233531,10.85,21.05,17.15,25.6,60.1,5.8,9.2,81.55,5.1,65.65,87.15,63.85,4.9,45.35,32.6,9.95,68.9,15.55,9.45,12.55,27.6,2.55,19.15,69.55,12.9,28.200000000000003,8.65,31.5,2.5,7.1,0.3217436477397584,0.0019936772388259,41,42,50463.0,42.0,0.0056448943324564,0.0278673101381605,Car Dependent,Car Dependent,Good
2462,Arcadia,California,55345,CA,"Arcadia, California","Arcadia, CA",2462CA,602462.0,28.300749,1955.6019524430253,"Los Angeles, California",0.2055831601770711,0.0173276718764116,0.0042099557322251,0.6644141295509983,0.0008311500587225,0.0570602583792573,0.074713162887343,0.1337248170566446,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,54,47,45536.0,77.0,0.0015177522811455,0.0243563104164784,Walkable,Somewhat Walkable,Moderate
3526,Bakersfield,California,407615,CA,"Bakersfield, California","Bakersfield, CA",3526CA,603526.0,387.916575,1050.7800549641377,"Kern, California",0.3853194803920366,0.0694405259865314,0.0182353446266697,0.0775216809980005,0.0016878672276535,0.273326545882757,0.1642628460679808,0.5221152312844228,20.35,21.4,16.75,28.05,61.05,5.199999999999999,10.2,80.0,6.5,67.8,83.25,58.9,7.3,32.1,25.4,15.05,54.4,18.450000000000003,12.35,21.1,29.5,3.25,27.950000000000003,67.65,16.5,34.85,12.8,34.75,3.35,14.05,0.532160473957563,0.005278519665585,37,44,34378.0,84.0,0.0043325196570293,0.0394342700832893,Car Dependent,Car Dependent,Moderate
3666,Baldwin Park,California,70629,CA,"Baldwin Park, California","Baldwin Park, CA",3666CA,603666.0,17.176937,4111.850675123277,"Los Angeles, California",0.1604440102507468,0.0105055996828498,0.0208696144643135,0.2091208993472936,0.0008070339379008,0.4286766059267439,0.1914794206345835,0.7600702261110875,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,55,50,45536.0,77.0,0.0026617961460589,0.0157159240538588,Walkable,Somewhat Walkable,Moderate
4758,Beaumont,California,55280,CA,"Beaumont, California","Beaumont, CA",4758CA,604758.0,78.52180299999999,704.0082867175122,"Riverside, California",0.4357995658465991,0.0792329956584659,0.0168958031837916,0.0834479015918958,0.0020622286541244,0.1866497829232995,0.1553183791606367,0.4078509406657019,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,25,31,38821.0,87.0,0.0016642547033285,0.0166787264833574,Car Dependent,Car Dependent,Moderate
4982,Bellflower,California,77408,CA,"Bellflower, California","Bellflower, CA",4982CA,604982.0,15.843604,4885.757053761253,"Los Angeles, California",0.2195509508061182,0.1363166597767672,0.0178276147168251,0.1305291442744935,0.0075186027284001,0.3409595907399751,0.170318313352625,0.5845649028524184,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,66,60,45536.0,77.0,0.0042243695742042,0.0194553534518396,Walkable,Somewhat Walkable,Moderate
6000,Berkeley,California,117145,CA,"Berkeley, California","Berkeley, CA",6000CA,606000.0,27.018309,4335.763574248855,"Alameda, California",0.5656835545691238,0.0837594434248154,0.0055742882752144,0.2125229416535063,0.0022621537410901,0.0669938964531136,0.1244611379060139,0.1452729523240428,10.75,18.2,15.15,25.6,61.45,5.1,8.7,78.95,4.65,65.9,87.8,60.35,4.300000000000001,38.45,30.95,9.95,63.150000000000006,13.6,9.35,11.85,27.950000000000003,2.35,18.0,71.44999999999999,12.5,24.4,7.85,29.9,2.35,6.95,0.2016070134547098,0.001325810941347,85,83,50463.0,45.0,0.0052755132528063,0.0534039011481497,Walkable,Very Walkable,Good
8142,Brentwood,California,64870,CA,"Brentwood, California","Brentwood, CA",8142CA,608142.0,38.501266,1684.8796608402436,"Contra Costa, California",0.5096500693695083,0.0688299676275628,0.0096963157083397,0.1332202867273007,0.0048404501310312,0.1071681825188839,0.1576845999691691,0.2639278557114228,10.85,21.05,17.15,25.6,60.1,5.8,9.2,81.55,5.1,65.65,87.15,63.85,4.9,45.35,32.6,9.95,68.9,15.55,9.45,12.55,27.6,2.55,19.15,69.55,12.9,28.200000000000003,8.65,31.5,2.5,7.1,0.3217436477397584,0.0019936772388259,38,50,50463.0,42.0,0.0025589640820101,0.0205796207800215,Car Dependent,Car Dependent,Good
8786,Buena Park,California,83011,CA,"Buena Park, California","Buena Park, CA",8786CA,608786.0,27.271037,3043.9253190115214,"Orange, California",0.2626037513100673,0.0327306019684138,0.0129982773367385,0.3355940778932912,0.0052282227656575,0.2265603353772391,0.1366084012962137,0.4135596487212538,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,57,54,51843.0,49.0,0.0029634626736215,0.0248280348387563,Walkable,Somewhat Walkable,Good
8954,Burbank,California,105401,CA,"Burbank, California","Burbank, CA",8954CA,608954.0,44.848115,2350.176813451357,"Los Angeles, California",0.6198897543666568,0.0292027589871063,0.0076659614235159,0.1192398554093414,0.0011005588182275,0.102522746463506,0.1387463117048225,0.2463069610345253,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,71,62,45536.0,77.0,0.0017931518676293,0.0248289864422538,Walkable,Very Walkable,Moderate
10046,Camarillo,California,70858,CA,"Camarillo, California","Camarillo, CA",10046CA,610046.0,50.986168,1389.7494708761012,"Ventura, California",0.5952186062265375,0.0231589940444268,0.0086511050269553,0.1131558892432752,0.0025402918513082,0.0995794405712834,0.1560444833328629,0.2731660504106805,14.55,20.0,17.1,27.4,59.3,5.9,9.5,82.5,5.65,68.35,86.15,60.05,5.449999999999999,37.8,31.35,10.95,67.0,16.75,9.9,13.95,30.5,2.75,20.75,66.1,13.85,28.85,9.6,30.3,2.6,8.600000000000001,0.2932923071102837,0.0023613197539057,43,46,43914.0,48.0,0.0008185384854215,0.011530102458438,Car Dependent,Car Dependent,Good
11194,Carlsbad,California,115302,CA,"Carlsbad, California","Carlsbad, CA",11194CA,611194.0,97.832258,1178.568320481778,"San Diego, California",0.7221383844165756,0.0116216544379108,0.0058628644776326,0.0795823142703509,0.0018646684359334,0.0480043711297288,0.1261036235277792,0.1500581082721895,12.1,19.75,18.4,26.950000000000003,57.75,5.550000000000001,9.0,82.5,5.15,69.25,86.6,61.3,5.15,39.55,32.4,10.8,66.5,16.7,9.2,13.55,27.950000000000003,2.55,20.35,67.25,13.75,28.25,9.2,34.8,2.55,7.949999999999999,0.3129488088881096,0.002000462258211,31,29,47304.0,64.0,0.0020814903470885,0.0185165912126415,Car Dependent,Car Dependent,Moderate
11530,Carson,California,93535,CA,"Carson, California","Carson, CA",11530CA,611530.0,48.512253,1928.0695951185776,"Los Angeles, California",0.1210776714598813,0.2325546586839151,0.0113968033356497,0.2726359116908109,0.0183140001069118,0.2411610627038007,0.1244881595124819,0.4024482813919923,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,55,51,45536.0,77.0,0.0047468861923344,0.0214251349762121,Walkable,Somewhat Walkable,Moderate
12048,Cathedral City,California,52220,CA,"Cathedral City, California","Cathedral City, CA",12048CA,612048.0,58.25992,896.3280416450967,"Riverside, California",0.3640176177709689,0.0239754883186518,0.0189965530448104,0.0587705859823822,0.0014553810800459,0.3453466104940635,0.1735158942933742,0.5915932592876293,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,38,43,38821.0,87.0,0.002757564151666,0.0115281501340482,Car Dependent,Car Dependent,Moderate
13014,Chico,California,102338,CA,"Chico, California","Chico, CA",13014CA,613014.0,88.423543,1157.3614506715703,"Butte, California",0.697795540268522,0.0198850866735718,0.0162403017451972,0.0439035353436651,0.0035079833492935,0.0901326975317086,0.120102014891829,0.201665070648244,11.5,23.25,18.9,28.85,60.6,6.35,10.5,80.75,6.5,67.1,84.15,61.05,7.35,37.400000000000006,30.85,14.65,62.2,19.75,9.8,15.65,28.55,3.05,20.8,66.6,15.95,29.85,11.15,33.05,3.15,11.05,0.3926303035040747,0.0041431335378842,49,69,36713.0,48.0,0.0054427485391545,0.0235103285192206,Car Dependent,Car Dependent,Good
13210,Chino,California,92975,CA,"Chino, California","Chino, CA",13210CA,613210.0,76.677037,1212.5533750084787,"San Bernardino, California",0.2935197633772519,0.0595321322936273,0.0147136326969615,0.1895993546652326,0.0016133369185264,0.2503361118580263,0.1737778972842162,0.5038020973379941,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,44,46,38821.0,87.0,0.0035385856413014,0.0239204087120193,Car Dependent,Car Dependent,Moderate
13214,Chino Hills,California,78665,CA,"Chino Hills, California","Chino Hills, CA",13214CA,613214.0,115.642342,680.2439196535815,"San Bernardino, California",0.2891501938600394,0.0420517383842878,0.0076018559715248,0.4039916099917371,0.0018305472573571,0.112273565117905,0.1398716074493103,0.2807347613296891,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,23,20,38821.0,87.0,0.0012076527045064,0.0113265111548973,Car Dependent,Very Car Dependent,Moderate
13392,Chula Vista,California,277220,CA,"Chula Vista, California","Chula Vista, CA",13392CA,613392.0,128.56072899999998,2156.3350033586075,"San Diego, California",0.2600209220113988,0.0504689416348026,0.0130149339874467,0.1539679676790996,0.0052593607964793,0.2516412957218094,0.259375225452709,0.5941057643748647,12.1,19.75,18.4,26.950000000000003,57.75,5.550000000000001,9.0,82.5,5.15,69.25,86.6,61.3,5.15,39.55,32.4,10.8,66.5,16.7,9.2,13.55,27.950000000000003,2.55,20.35,67.25,13.75,28.25,9.2,34.8,2.55,7.949999999999999,0.3129488088881096,0.002000462258211,46,41,47304.0,64.0,0.0032609479835509,0.013765240603131,Car Dependent,Car Dependent,Moderate
13588,Citrus Heights,California,87402,CA,"Citrus Heights, California","Citrus Heights, CA",13588CA,613588.0,36.820409,2373.737890852869,"Sacramento, California",0.6905105146335324,0.0388435047252923,0.0118303928971877,0.0419441202718473,0.0052859202306583,0.0835449989702752,0.1301114390975035,0.1965172421683714,12.25,22.45,16.9,26.9,60.6,5.7,10.4,81.85,5.6,67.5,85.7,61.6,6.0,37.900000000000006,34.3,12.6,63.4,16.8,10.25,14.75,27.5,2.8,21.35,68.25,14.65,30.75,10.05,33.6,2.9,8.899999999999999,0.3298862526322637,0.0033145275775199,43,46,40524.0,50.0,0.0035811537493421,0.0257202352348916,Car Dependent,Car Dependent,Good
14218,Clovis,California,122989,CA,"Clovis, California","Clovis, CA",14218CA,614218.0,65.823951,1868.453627160728,"Fresno, California",0.5440811779915277,0.0269292375740919,0.0133914415110294,0.1271902365252177,0.0027563440632902,0.1148639309206514,0.1474928652155883,0.2975388042833098,18.9,22.65,16.95,29.1,59.85,5.15,10.3,79.4,6.35,67.05,83.4,57.25,6.65,30.15,24.45,14.1,54.7,18.1,12.25,20.2,28.5,3.2,27.55,65.75,15.35,34.45,12.3,32.55,3.2,12.3,0.3859346605762705,0.0041303432664318,37,51,36226.0,67.0,0.0019757864524469,0.0185057200237419,Car Dependent,Car Dependent,Moderate
14890,Colton,California,54285,CA,"Colton, California","Colton, CA",14890CA,614890.0,40.273862,1347.8965588152437,"San Bernardino, California",0.2451137514967302,0.0873353596757852,0.0233397807865892,0.0479137883393202,0.0026895090724877,0.4190844616376531,0.1675969420650271,0.7327806944828221,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,43,45,38821.0,87.0,0.0039605784286635,0.0279451045408492,Car Dependent,Car Dependent,Moderate
15044,Compton,California,93597,CA,"Compton, California","Compton, CA",15044CA,615044.0,25.974517,3603.4163792150594,"Los Angeles, California",0.0826094853467525,0.2657456969774672,0.0218917272989518,0.0047544258897186,0.0062502003269335,0.5122065878179857,0.1294379093347009,0.7242860348088079,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,65,60,45536.0,77.0,0.0117952498477515,0.025064905926472,Walkable,Somewhat Walkable,Moderate
16000,Concord,California,124074,CA,"Concord, California","Concord, CA",16000CA,616000.0,79.13063,1567.9642636486024,"Contra Costa, California",0.4819704369972758,0.0385979334913035,0.0114850814836307,0.1515385979334913,0.0055853764688814,0.1714138336799007,0.1501765075680642,0.3139497396714863,10.85,21.05,17.15,25.6,60.1,5.8,9.2,81.55,5.1,65.65,87.15,63.85,4.9,45.35,32.6,9.95,68.9,15.55,9.45,12.55,27.6,2.55,19.15,69.55,12.9,28.200000000000003,8.65,31.5,2.5,7.1,0.3217436477397584,0.0019936772388259,49,53,50463.0,42.0,0.0043603011106275,0.0367522607476183,Car Dependent,Car Dependent,Good
