"Column Name","Label"
"S0801_C03_039MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!15 to 19 minutes"
"S0801_C03_040E","Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!20 to 24 minutes"
"S0801_C03_040M","Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!20 to 24 minutes"
"S0801_C03_040MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!20 to 24 minutes"
"S0801_C03_040EA","Annotation of Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!20 to 24 minutes"
"S0801_C03_041E","Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!25 to 29 minutes"
"S0801_C03_041M","Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!25 to 29 minutes"
"S0801_C03_041MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!25 to 29 minutes"
"S0801_C03_041EA","Annotation of Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!25 to 29 minutes"
"S0801_C03_042E","Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!30 to 34 minutes"
"S0801_C03_042M","Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!30 to 34 minutes"
"S0801_C03_042MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!30 to 34 minutes"
"S0801_C03_042EA","Annotation of Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!30 to 34 minutes"
"S0801_C03_043E","Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!35 to 44 minutes"
"S0801_C03_043M","Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!35 to 44 minutes"
"S0801_C03_043MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!35 to 44 minutes"
"S0801_C03_043EA","Annotation of Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!35 to 44 minutes"
"S0801_C03_044E","Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!45 to 59 minutes"
"S0801_C03_044M","Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!45 to 59 minutes"
"S0801_C03_044MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!45 to 59 minutes"
"S0801_C03_044EA","Annotation of Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!45 to 59 minutes"
"S0801_C03_045E","Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!60 or more minutes"
"S0801_C03_045M","Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!60 or more minutes"
"S0801_C03_045MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!60 or more minutes"
"S0801_C03_045EA","Annotation of Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!60 or more minutes"
"S0801_C03_046E","Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes)"
"S0801_C03_046M","Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes)"
"S0801_C03_046MA","Annotation of Margin of Error!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes)"
"S0801_C03_046EA","Annotation of Estimate!!Female!!Workers 16 years and over who did not work from home!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes)"
"S0801_C03_047E","Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households"
"S0801_C03_047M","Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households"
"S0801_C03_047MA","Annotation of Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households"
"S0801_C03_047EA","Annotation of Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households"
"S0801_C03_048E","Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!No vehicle available"
"S0801_C03_048M","Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!No vehicle available"
"S0801_C03_048MA","Annotation of Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!No vehicle available"
"S0801_C03_048EA","Annotation of Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!No vehicle available"
"S0801_C03_049E","Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!1 vehicle available"
"S0801_C03_049M","Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!1 vehicle available"
"S0801_C03_049MA","Annotation of Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!1 vehicle available"
"S0801_C03_049EA","Annotation of Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!1 vehicle available"
"S0801_C03_050E","Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!2 vehicles available"
"S0801_C03_050EA","Annotation of Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!2 vehicles available"
"S0801_C03_050M","Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!2 vehicles available"
"S0801_C03_050MA","Annotation of Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!2 vehicles available"
"S0801_C03_051E","Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!3 or more vehicles available"
"S0801_C03_051M","Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!3 or more vehicles available"
"S0801_C03_051MA","Annotation of Margin of Error!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!3 or more vehicles available"
"S0801_C03_051EA","Annotation of Estimate!!Female!!VEHICLES AVAILABLE!!Workers 16 years and over in households!!3 or more vehicles available"
"S0801_C03_052E","Estimate!!Female!!PERCENT ALLOCATED!!Means of transportation to work"
"S0801_C03_052M","Margin of Error!!Female!!PERCENT ALLOCATED!!Means of transportation to work"
"S0801_C03_052MA","Annotation of Margin of Error!!Female!!PERCENT ALLOCATED!!Means of transportation to work"
"S0801_C03_052EA","Annotation of Estimate!!Female!!PERCENT ALLOCATED!!Means of transportation to work"
"S0801_C03_053E","Estimate!!Female!!PERCENT ALLOCATED!!Private vehicle occupancy"
"S0801_C03_053M","Margin of Error!!Female!!PERCENT ALLOCATED!!Private vehicle occupancy"
"S0801_C03_053MA","Annotation of Margin of Error!!Female!!PERCENT ALLOCATED!!Private vehicle occupancy"
"S0801_C03_053EA","Annotation of Estimate!!Female!!PERCENT ALLOCATED!!Private vehicle occupancy"
"S0801_C03_054E","Estimate!!Female!!PERCENT ALLOCATED!!Place of work"
"S0801_C03_054M","Margin of Error!!Female!!PERCENT ALLOCATED!!Place of work"
"S0801_C03_054MA","Annotation of Margin of Error!!Female!!PERCENT ALLOCATED!!Place of work"
"S0801_C03_054EA","Annotation of Estimate!!Female!!PERCENT ALLOCATED!!Place of work"
"S0801_C03_055E","Estimate!!Female!!PERCENT ALLOCATED!!Time of departure to go to work"
"S0801_C03_055M","Margin of Error!!Female!!PERCENT ALLOCATED!!Time of departure to go to work"
"S0801_C03_055MA","Annotation of Margin of Error!!Female!!PERCENT ALLOCATED!!Time of departure to go to work"
"S0801_C03_055EA","Annotation of Estimate!!Female!!PERCENT ALLOCATED!!Time of departure to go to work"
"S0801_C03_056E","Estimate!!Female!!PERCENT ALLOCATED!!Travel time to work"
"S0801_C03_056M","Margin of Error!!Female!!PERCENT ALLOCATED!!Travel time to work"
"S0801_C03_056MA","Annotation of Margin of Error!!Female!!PERCENT ALLOCATED!!Travel time to work"
"S0801_C03_056EA","Annotation of Estimate!!Female!!PERCENT ALLOCATED!!Travel time to work"
"S0801_C03_057E","Estimate!!Female!!PERCENT ALLOCATED!!Vehicles available"
"S0801_C03_057M","Margin of Error!!Female!!PERCENT ALLOCATED!!Vehicles available"
"S0801_C03_057MA","Annotation of Margin of Error!!Female!!PERCENT ALLOCATED!!Vehicles available"
"S0801_C03_057EA","Annotation of Estimate!!Female!!PERCENT ALLOCATED!!Vehicles available"
